App,Category,Rating,Reviews,Size_MB,Installs,Type,Price_$,Content_Rating,Genres,Last_Updated,Android_Version,Successful_App
App_722,BUSINESS,4,4405823,2.5,1000000,Free,0.99,Teen,Music,2024-08-21,5.0 and up,0
App_723,LIFESTYLE,4.6,3642703,2.5,1000,Free,4.99,Mature 17+,Music,2024-07-07,4.1 and up,0
App_724,FINANCE,3.5,2027330,2.5,1000000,Paid,4.99,Mature 17+,Music,2024-02-13,5.0 and up,0
App_725,BUSINESS,4.9,1812115,2.5,10000,Free,0,Teen,Action,2024-08-12,5.0 and up,0
App_726,ENTERTAINMENT,2.8,1947248,2.5,10000000,Paid,1.99,Everyone,Tools,2024-05-21,4.1 and up,0
App_727,ENTERTAINMENT,2.8,1395806,2.5,1000,Free,0.99,Mature 17+,Education,2024-05-15,8.0 and up,0
App_728,GAME,4.1,4809055,2.5,10000,Free,2.99,Mature 17+,Education,2024-06-24,5.0 and up,0
App_729,EDUCATION,4.9,3561272,2.5,10000,Free,1.99,Everyone,Tools,2024-05-21,6.0 and up,0
App_730,PRODUCTIVITY,4.5,208869,2.5,1000,Free,0,Teen,Business,2024-03-20,8.0 and up,0
App_731,TOOLS,2.7,4027912,2.5,10000,Free,4.99,Mature 17+,Education,2024-03-22,6.0 and up,0
App_732,FINANCE,3.2,45485,2.5,1000,Free,0.99,Everyone,Tools,2024-05-14,5.0 and up,0
App_733,LIFESTYLE,4.8,3303374,2.5,1000,Free,1.99,Everyone,Education,2024-07-25,4.1 and up,0
App_734,BUSINESS,3.1,3239264,2.5,100000,Free,2.99,Mature 17+,Music,2024-12-09,4.1 and up,0
App_735,ENTERTAINMENT,4.5,1099587,2.5,1000000,Free,0,Teen,Health,2024-06-25,4.1 and up,1
App_736,FINANCE,4.6,844091,2.5,10000,Free,0,Mature 17+,Tools,2024-08-30,5.0 and up,0
App_737,TOOLS,3.7,4623047,2.5,10000,Free,1.99,Everyone,Puzzle,2024-02-24,5.0 and up,0
App_738,PRODUCTIVITY,3.5,3695737,2.5,100000,Free,2.99,Mature 17+,Education,2024-05-20,6.0 and up,0
App_739,GAME,3.6,1602980,2.5,100000,Free,0,Teen,Education,2024-02-25,4.1 and up,0
App_740,TOOLS,3.1,1531074,2.5,100000,Free,0.99,Everyone,Action,2024-01-15,5.0 and up,0
App_741,FINANCE,4.7,4411897,2.5,10000000,Free,0,Teen,Business,2024-07-03,8.0 and up,1
App_742,TOOLS,3.6,227199,2.5,10000000,Free,2.99,Mature 17+,Health,2024-11-09,5.0 and up,0
App_743,FINANCE,4.7,2076208,2.5,10000000,Free,4.99,Mature 17+,Action,2024-03-28,5.0 and up,1
App_744,FINANCE,2.8,1468929,2.5,1000,Free,4.99,Teen,Music,2024-04-06,8.0 and up,0
App_745,HEALTH,5,3281951,2.5,10000,Free,1.99,Mature 17+,Puzzle,2024-05-23,4.1 and up,0
App_746,LIFESTYLE,3.6,2650334,2.5,1000000,Free,2.99,Teen,Business,2024-01-08,8.0 and up,0
App_747,ENTERTAINMENT,2.6,3410590,2.5,1000,Paid,0,Mature 17+,Action,2024-08-02,4.1 and up,0
App_748,HEALTH,2.6,4999121,2.5,10000,Paid,0,Teen,Tools,2024-06-21,8.0 and up,0
App_749,PRODUCTIVITY,4.4,3685114,2.5,10000,Free,4.99,Teen,Education,2024-08-10,6.0 and up,0
App_750,HEALTH,4.1,1420868,2.5,100000,Free,4.99,Everyone,Education,2024-02-09,4.1 and up,0
App_751,EDUCATION,4.5,1748992,2.5,100000,Free,0.99,Everyone,Business,2024-06-30,5.0 and up,0
App_752,EDUCATION,2.8,1445075,2.5,1000,Free,4.99,Teen,Education,2024-09-26,6.0 and up,0
App_753,ENTERTAINMENT,2.6,4896809,2.5,100000,Free,0.99,Mature 17+,Tools,2024-07-05,4.1 and up,0
App_754,TOOLS,3.8,78087,2.5,10000,Free,0,Mature 17+,Action,2024-09-01,4.1 and up,0
App_755,LIFESTYLE,3.5,4509332,2.5,100000,Paid,0.99,Mature 17+,Action,2024-11-04,4.1 and up,0
App_756,ENTERTAINMENT,3.7,1641242,2.5,10000000,Free,0.99,Teen,Education,2024-08-18,8.0 and up,0
App_757,FINANCE,5,4445828,2.5,100000,Free,1.99,Teen,Education,2024-06-03,4.1 and up,0
App_758,BUSINESS,4.9,4095087,2.5,10000,Free,4.99,Teen,Music,2024-06-23,5.0 and up,0
App_759,LIFESTYLE,4.9,784202,2.5,1000,Free,0.99,Teen,Puzzle,2024-12-01,4.1 and up,0
App_760,LIFESTYLE,4.5,4630242,2.5,1000000,Free,0,Everyone,Business,2024-04-24,5.0 and up,1
App_761,FINANCE,3.4,920124,2.5,100000,Paid,2.99,Teen,Action,2024-11-06,5.0 and up,0
App_762,FINANCE,3.5,601901,2.5,10000,Free,0.99,Mature 17+,Business,2024-10-26,5.0 and up,0
App_763,GAME,3.9,3529931,2.5,1000000,Free,4.99,Everyone,Music,2024-01-18,6.0 and up,0
App_764,ENTERTAINMENT,4.6,2182936,2.5,1000000,Free,1.99,Mature 17+,Action,2024-09-28,5.0 and up,1
App_765,FINANCE,2.7,2485680,2.5,10000000,Free,0,Teen,Music,2024-01-12,8.0 and up,0
App_766,EDUCATION,3.6,3344260,2.5,1000000,Free,1.99,Everyone,Music,2024-10-27,4.1 and up,0
App_767,PRODUCTIVITY,2.7,3366095,2.5,10000,Free,2.99,Teen,Health,2024-07-10,8.0 and up,0
App_768,BUSINESS,3.8,4606986,2.5,10000,Free,0.99,Everyone,Education,2024-08-19,6.0 and up,0
App_769,ENTERTAINMENT,4.7,4023288,2.5,100000,Free,0.99,Mature 17+,Tools,2024-04-02,4.1 and up,0
App_770,EDUCATION,4.5,537987,2.5,100000,Free,4.99,Teen,Health,2024-08-05,5.0 and up,0
App_771,TOOLS,3.1,1999024,2.5,100000,Free,0.99,Teen,Business,2024-10-04,4.1 and up,0
App_772,FINANCE,4.9,3703302,2.5,1000000,Free,0,Everyone,Tools,2024-12-18,6.0 and up,1
App_773,FINANCE,4.2,1558151,2.5,1000000,Free,2.99,Everyone,Business,2024-10-29,6.0 and up,0
App_774,LIFESTYLE,2.5,3668290,2.5,10000000,Free,1.99,Teen,Education,2024-01-29,8.0 and up,0
App_775,EDUCATION,3.1,2723418,2.5,100000,Free,2.99,Everyone,Tools,2024-10-27,4.1 and up,0
App_776,LIFESTYLE,3.2,1848068,2.5,1000,Free,0.99,Teen,Health,2024-03-17,4.1 and up,0
App_777,GAME,2.7,4784818,2.5,10000000,Free,1.99,Everyone,Business,2024-01-09,4.1 and up,0
App_778,LIFESTYLE,4.9,2159183,2.5,1000,Free,4.99,Mature 17+,Health,2024-01-24,8.0 and up,0
App_779,GAME,3.7,4654429,2.5,1000000,Free,2.99,Everyone,Education,2024-01-15,6.0 and up,0
App_780,GAME,4.7,42301,2.5,10000000,Free,1.99,Mature 17+,Tools,2024-06-12,5.0 and up,1
App_781,FINANCE,3.3,4622590,2.5,10000000,Free,1.99,Everyone,Tools,2024-01-13,4.1 and up,0
App_782,TOOLS,2.8,4589068,2.5,10000,Free,1.99,Everyone,Action,2024-12-12,8.0 and up,0
App_783,LIFESTYLE,3.7,4497978,2.5,1000000,Free,0,Teen,Music,2024-06-20,8.0 and up,0
App_784,EDUCATION,2.8,2122837,2.5,1000000,Free,2.99,Everyone,Music,2024-12-22,5.0 and up,0
App_785,GAME,3.7,4867961,2.5,10000000,Free,1.99,Everyone,Health,2024-11-22,6.0 and up,0
App_786,FINANCE,4.8,2068681,2.5,1000000,Free,2.99,Mature 17+,Tools,2024-07-18,4.1 and up,1
App_787,BUSINESS,3.8,708682,2.5,10000000,Free,1.99,Everyone,Business,2024-03-16,4.1 and up,0
App_788,ENTERTAINMENT,4,337379,2.5,10000,Free,4.99,Teen,Health,2024-06-12,8.0 and up,0
App_789,TOOLS,2.9,3976984,2.5,10000000,Free,4.99,Mature 17+,Health,2024-03-01,6.0 and up,0
App_790,HEALTH,2.6,3492973,2.5,1000000,Free,4.99,Teen,Puzzle,2024-09-01,4.1 and up,0
App_791,BUSINESS,2.8,4507177,2.5,1000000,Free,0.99,Teen,Tools,2024-06-03,5.0 and up,0
App_792,ENTERTAINMENT,4,2227049,2.5,10000000,Free,1.99,Teen,Music,2024-09-13,6.0 and up,0
App_793,BUSINESS,2.7,296073,2.5,10000000,Free,0.99,Teen,Tools,2024-08-31,6.0 and up,0
App_794,LIFESTYLE,3.4,1383885,2.5,10000000,Free,2.99,Mature 17+,Education,2024-06-10,8.0 and up,0
App_795,GAME,3.9,1876346,2.5,100000,Free,0.99,Everyone,Health,2024-03-08,8.0 and up,0
App_796,TOOLS,3.5,3956788,2.5,1000000,Paid,2.99,Teen,Puzzle,2024-12-09,4.1 and up,0
App_797,PRODUCTIVITY,2.9,4753277,2.5,1000000,Paid,2.99,Mature 17+,Puzzle,2024-10-03,8.0 and up,0
App_798,GAME,3.2,2887767,2.5,100000,Paid,2.99,Teen,Music,2024-06-09,6.0 and up,0
App_799,PRODUCTIVITY,4.8,2468675,2.5,10000000,Free,0.99,Everyone,Music,2024-09-15,4.1 and up,1
App_800,ENTERTAINMENT,4.2,2909994,2.5,10000,Free,1.99,Mature 17+,Music,2024-11-02,4.1 and up,0
App_801,FINANCE,3.7,692934,2.5,10000000,Free,0.99,Mature 17+,Education,2024-11-30,6.0 and up,0
App_802,HEALTH,2.5,2570125,2.5,10000000,Free,1.99,Everyone,Puzzle,2024-04-04,4.1 and up,0
App_803,EDUCATION,5,1661665,2.5,100000,Free,1.99,Mature 17+,Business,2024-09-02,5.0 and up,0
App_804,GAME,4.2,4672422,2.5,1000000,Free,2.99,Everyone,Education,2024-08-08,5.0 and up,0
App_805,TOOLS,3.3,3100508,2.5,10000000,Free,0.99,Mature 17+,Action,2024-05-02,4.1 and up,0
App_806,BUSINESS,4.7,4789135,2.5,1000000,Free,1.99,Mature 17+,Health,2024-07-05,8.0 and up,1
App_807,TOOLS,3.1,4670442,2.5,1000,Free,4.99,Everyone,Music,2024-09-18,5.0 and up,0
App_808,ENTERTAINMENT,3.9,1023930,2.5,1000000,Paid,1.99,Everyone,Puzzle,2024-09-29,4.1 and up,0
App_809,PRODUCTIVITY,4.1,3811676,2.5,10000,Free,4.99,Mature 17+,Health,2024-02-29,5.0 and up,0
App_810,BUSINESS,3.1,3819722,2.5,10000,Free,0.99,Mature 17+,Tools,2024-05-04,8.0 and up,0
App_811,EDUCATION,4.9,1033678,2.5,10000000,Paid,0.99,Everyone,Education,2024-12-02,6.0 and up,1
App_812,EDUCATION,4.4,2473209,2.5,1000000,Free,0.99,Everyone,Action,2024-12-06,4.1 and up,0
App_813,GAME,3.9,297685,2.5,10000000,Free,1.99,Mature 17+,Tools,2024-02-20,4.1 and up,0
App_814,ENTERTAINMENT,3,708185,2.5,100000,Free,0,Mature 17+,Education,2024-06-26,4.1 and up,0
App_815,FINANCE,2.6,3675012,2.5,10000,Free,1.99,Mature 17+,Education,2024-05-18,4.1 and up,0
App_816,ENTERTAINMENT,3.3,1867316,2.5,10000000,Paid,1.99,Everyone,Business,2024-11-22,4.1 and up,0
App_817,PRODUCTIVITY,4.4,263635,2.5,100000,Free,2.99,Mature 17+,Health,2024-06-18,4.1 and up,0
App_818,TOOLS,3.2,842850,2.5,10000000,Free,2.99,Teen,Business,2024-02-08,8.0 and up,0
App_819,EDUCATION,3.8,4394653,2.5,1000000,Free,1.99,Everyone,Education,2024-03-09,6.0 and up,0
App_820,TOOLS,4.3,125365,2.5,1000000,Free,4.99,Mature 17+,Action,2024-08-23,8.0 and up,0
App_821,TOOLS,2.8,4222112,2.5,1000000,Paid,2.99,Everyone,Puzzle,2024-02-17,8.0 and up,0
App_822,TOOLS,4.2,615947,2.5,1000000,Free,1.99,Teen,Puzzle,2024-02-26,6.0 and up,0
App_823,EDUCATION,2.7,1375617,2.5,1000,Free,0,Everyone,Tools,2024-10-03,8.0 and up,0
App_824,LIFESTYLE,4.9,19487,2.5,100000,Free,4.99,Mature 17+,Health,2024-12-03,5.0 and up,0
App_825,PRODUCTIVITY,3.7,3556220,2.5,100000,Free,0.99,Teen,Music,2024-04-08,8.0 and up,0
App_826,PRODUCTIVITY,2.9,2487121,2.5,1000000,Paid,1.99,Teen,Music,2024-01-15,4.1 and up,0
App_827,BUSINESS,3.4,2009616,2.5,1000,Free,1.99,Mature 17+,Puzzle,2024-11-20,5.0 and up,0
App_828,ENTERTAINMENT,3.5,1559767,2.5,1000000,Free,4.99,Mature 17+,Education,2024-06-27,5.0 and up,0
App_829,ENTERTAINMENT,4.4,4599419,2.5,1000,Free,2.99,Mature 17+,Education,2024-11-27,6.0 and up,0
App_830,HEALTH,4.4,3432217,2.5,1000000,Free,2.99,Everyone,Business,2024-03-02,8.0 and up,0
App_831,ENTERTAINMENT,4,4467900,2.5,10000,Free,2.99,Everyone,Health,2024-04-28,8.0 and up,0
App_832,EDUCATION,2.8,1881307,2.5,10000,Paid,0.99,Everyone,Business,2024-02-06,5.0 and up,0
App_833,FINANCE,2.9,823769,2.5,10000000,Free,4.99,Mature 17+,Music,2024-05-13,8.0 and up,0
App_834,GAME,2.7,3030865,2.5,1000000,Paid,4.99,Mature 17+,Puzzle,2024-01-26,8.0 and up,0
App_835,HEALTH,3.9,4529285,2.5,100000,Free,2.99,Everyone,Tools,2024-01-08,6.0 and up,0
App_836,GAME,4.7,131194,2.5,10000000,Free,2.99,Teen,Education,2024-01-04,5.0 and up,1
App_837,PRODUCTIVITY,3.6,1135637,2.5,10000,Free,0,Everyone,Puzzle,2024-01-21,4.1 and up,0
App_838,GAME,2.9,2247815,2.5,1000000,Free,0,Teen,Action,2024-05-28,5.0 and up,0
App_839,GAME,3.9,245310,2.5,10000000,Paid,1.99,Mature 17+,Puzzle,2024-01-25,6.0 and up,0
App_840,HEALTH,4.5,584020,2.5,1000000,Free,1.99,Mature 17+,Action,2024-05-22,6.0 and up,1
App_841,BUSINESS,4.4,92046,2.5,10000,Free,4.99,Everyone,Business,2024-09-01,6.0 and up,0
App_842,TOOLS,4.7,853402,2.5,10000000,Free,4.99,Everyone,Business,2024-02-12,8.0 and up,1
App_843,ENTERTAINMENT,3.2,281706,2.5,10000,Free,0.99,Mature 17+,Music,2024-10-19,5.0 and up,0
App_844,ENTERTAINMENT,3,3662350,2.5,1000,Free,0.99,Everyone,Puzzle,2024-07-03,8.0 and up,0
App_845,EDUCATION,4.7,1190466,2.5,10000,Free,0,Mature 17+,Puzzle,2024-02-11,8.0 and up,0
App_846,HEALTH,4.1,4429733,2.5,1000000,Free,1.99,Mature 17+,Action,2024-04-01,5.0 and up,0
App_847,EDUCATION,3.3,990039,2.5,100000,Free,0,Teen,Business,2024-11-12,6.0 and up,0
App_848,FINANCE,4.4,154702,2.5,10000,Free,0,Everyone,Action,2024-11-19,4.1 and up,0
App_849,FINANCE,4.5,4457345,2.5,100000,Free,1.99,Mature 17+,Business,2024-02-22,4.1 and up,0
App_850,EDUCATION,4,2391108,2.5,1000,Free,0.99,Everyone,Action,2024-03-24,5.0 and up,0
App_851,HEALTH,4.2,1657898,2.5,10000000,Free,1.99,Teen,Business,2024-02-03,5.0 and up,0
App_852,EDUCATION,3.4,2585927,2.5,10000000,Paid,2.99,Teen,Action,2024-03-16,6.0 and up,0
App_853,ENTERTAINMENT,3.8,4837241,2.5,100000,Free,2.99,Everyone,Tools,2024-12-18,5.0 and up,0
App_854,LIFESTYLE,3.8,1824974,2.5,10000000,Free,2.99,Everyone,Business,2024-07-15,5.0 and up,0
App_855,GAME,4.6,1388519,2.5,10000,Free,4.99,Mature 17+,Health,2024-10-12,6.0 and up,0
App_856,LIFESTYLE,4.6,3754552,2.5,100000,Free,0.99,Teen,Action,2024-03-28,6.0 and up,0
App_857,HEALTH,4.6,2498224,2.5,1000000,Free,0.99,Teen,Puzzle,2024-08-22,8.0 and up,1
App_858,LIFESTYLE,2.5,4678093,2.5,10000,Free,4.99,Teen,Music,2024-08-19,5.0 and up,0
App_859,FINANCE,4.4,4764822,2.5,10000,Free,0,Everyone,Health,2024-01-07,4.1 and up,0
App_860,PRODUCTIVITY,4.4,4573584,2.5,10000,Free,2.99,Mature 17+,Health,2024-10-18,5.0 and up,0
App_861,GAME,4.2,4108512,2.5,1000000,Free,2.99,Everyone,Action,2024-02-07,4.1 and up,0
App_862,TOOLS,4.4,1568156,2.5,1000,Free,0,Everyone,Music,2024-02-21,4.1 and up,0
App_863,HEALTH,4.6,483465,2.5,10000000,Paid,1.99,Everyone,Puzzle,2024-05-22,4.1 and up,1
App_864,GAME,3.7,4036415,2.5,100000,Free,1.99,Mature 17+,Health,2024-08-08,8.0 and up,0
App_865,LIFESTYLE,3.8,547229,2.5,1000,Free,0.99,Everyone,Puzzle,2024-08-27,6.0 and up,0
App_866,FINANCE,2.8,2186278,2.5,100000,Paid,4.99,Teen,Business,2024-05-22,6.0 and up,0
App_867,BUSINESS,3.5,4445985,2.5,10000000,Free,0.99,Teen,Tools,2024-12-14,8.0 and up,0
App_868,TOOLS,4.1,3987803,2.5,1000000,Free,1.99,Teen,Music,2024-12-28,6.0 and up,0
App_869,GAME,4.5,1624787,2.5,10000,Free,0,Mature 17+,Tools,2024-02-18,8.0 and up,0
App_870,FINANCE,3,2871666,2.5,10000,Paid,0.99,Everyone,Education,2024-10-03,5.0 and up,0
App_871,FINANCE,2.8,4708579,2.5,1000000,Free,2.99,Mature 17+,Business,2024-09-27,8.0 and up,0
App_872,LIFESTYLE,4.2,3855943,2.5,1000,Paid,2.99,Everyone,Music,2024-01-14,6.0 and up,0
App_873,ENTERTAINMENT,2.5,4822694,2.5,1000,Free,0,Teen,Action,2024-10-24,6.0 and up,0
App_874,LIFESTYLE,2.9,2326739,2.5,100000,Free,1.99,Everyone,Tools,2024-01-15,5.0 and up,0
App_875,ENTERTAINMENT,2.6,3907139,2.5,1000000,Paid,2.99,Everyone,Action,2024-08-21,8.0 and up,0
App_876,ENTERTAINMENT,2.9,95566,2.5,1000,Free,2.99,Everyone,Puzzle,2024-03-03,5.0 and up,0
App_877,TOOLS,3,1897893,2.5,1000000,Free,4.99,Mature 17+,Health,2024-07-14,4.1 and up,0
App_878,LIFESTYLE,3.5,3470002,2.5,10000000,Free,0.99,Everyone,Tools,2024-01-27,8.0 and up,0
App_879,BUSINESS,3.5,1555547,2.5,10000,Free,1.99,Everyone,Education,2024-04-02,5.0 and up,0
App_880,EDUCATION,4.7,652765,2.5,10000,Paid,0.99,Everyone,Action,2024-04-14,5.0 and up,0
App_881,EDUCATION,3.8,3666354,2.5,10000,Free,1.99,Mature 17+,Music,2024-11-04,6.0 and up,0
App_882,LIFESTYLE,4.3,3526372,2.5,1000000,Free,2.99,Mature 17+,Tools,2024-02-21,8.0 and up,0
App_883,LIFESTYLE,2.8,743098,2.5,1000000,Free,4.99,Mature 17+,Tools,2024-11-14,4.1 and up,0
App_884,TOOLS,3.1,4844757,2.5,100000,Free,0.99,Everyone,Health,2024-06-29,4.1 and up,0
App_885,LIFESTYLE,4.3,2595844,2.5,10000,Free,2.99,Teen,Health,2024-02-26,8.0 and up,0
App_886,ENTERTAINMENT,2.6,59788,2.5,100000,Free,1.99,Teen,Music,2024-04-29,8.0 and up,0
App_887,FINANCE,3.7,1094419,2.5,10000,Free,0.99,Teen,Health,2024-11-03,5.0 and up,0
App_888,FINANCE,4,2653538,2.5,100000,Paid,0.99,Everyone,Action,2024-12-28,6.0 and up,0
App_889,ENTERTAINMENT,4,4104409,2.5,100000,Free,2.99,Teen,Music,2024-02-12,6.0 and up,0
App_890,HEALTH,2.6,1513093,2.5,10000000,Free,0.99,Teen,Music,2024-05-14,6.0 and up,0
App_891,ENTERTAINMENT,3.3,3342113,2.5,100000,Paid,4.99,Teen,Puzzle,2024-09-16,8.0 and up,0
App_892,BUSINESS,4.1,2173523,2.5,1000000,Free,4.99,Everyone,Education,2024-07-15,6.0 and up,0
App_893,PRODUCTIVITY,2.9,1398959,2.5,100000,Free,2.99,Teen,Tools,2024-05-12,5.0 and up,0
App_894,GAME,4.2,522164,2.5,10000,Free,1.99,Teen,Puzzle,2024-09-11,8.0 and up,0
App_895,ENTERTAINMENT,4.4,3468592,2.5,100000,Paid,2.99,Everyone,Education,2024-08-07,8.0 and up,0
App_896,LIFESTYLE,5,1011940,2.5,1000,Free,4.99,Mature 17+,Music,2024-12-01,6.0 and up,0
App_897,LIFESTYLE,3,1079535,2.5,10000,Paid,0,Teen,Tools,2024-02-10,4.1 and up,0
App_898,TOOLS,4.6,1785828,2.5,1000,Free,0,Mature 17+,Health,2024-09-11,4.1 and up,0
App_899,ENTERTAINMENT,3.8,2951730,2.5,10000,Free,0.99,Teen,Education,2024-01-02,5.0 and up,0
App_900,TOOLS,3.4,1160127,2.5,1000000,Free,0.99,Everyone,Music,2024-07-13,6.0 and up,0
App_901,ENTERTAINMENT,2.8,2082973,2.5,1000000,Free,0,Mature 17+,Music,2024-08-29,6.0 and up,0
App_902,GAME,4.3,4256156,2.5,1000000,Free,4.99,Mature 17+,Puzzle,2024-05-28,8.0 and up,0
App_903,PRODUCTIVITY,3.1,2585181,2.5,1000,Free,0.99,Mature 17+,Puzzle,2024-07-16,8.0 and up,0
App_904,FINANCE,3.4,1281516,2.5,10000000,Free,2.99,Mature 17+,Health,2024-10-25,6.0 and up,0
App_905,EDUCATION,2.7,289144,2.5,10000,Free,2.99,Teen,Business,2024-09-01,8.0 and up,0
App_906,ENTERTAINMENT,4.5,2768715,2.5,1000000,Free,4.99,Teen,Action,2024-12-03,6.0 and up,1
App_907,PRODUCTIVITY,4.4,4324670,2.5,10000,Free,0.99,Mature 17+,Business,2024-04-17,5.0 and up,0
App_908,FINANCE,4.3,2866079,2.5,1000,Free,2.99,Teen,Business,2024-07-30,8.0 and up,0
App_909,HEALTH,3.2,737100,2.5,10000000,Free,0.99,Mature 17+,Tools,2024-06-04,6.0 and up,0
App_910,GAME,2.9,914575,2.5,1000,Free,0.99,Mature 17+,Tools,2024-01-26,8.0 and up,0
App_911,TOOLS,4.1,3835608,2.5,10000,Free,2.99,Everyone,Health,2024-03-22,5.0 and up,0
App_912,TOOLS,3.7,4982052,2.5,10000000,Free,0,Mature 17+,Tools,2024-03-23,8.0 and up,0
App_913,LIFESTYLE,2.9,1052435,2.5,10000000,Free,2.99,Teen,Education,2024-05-10,6.0 and up,0
App_914,FINANCE,4.2,777577,2.5,1000,Paid,4.99,Mature 17+,Health,2024-11-24,8.0 and up,0
App_915,HEALTH,5,2716217,2.5,1000000,Free,1.99,Everyone,Health,2024-04-09,8.0 and up,1
App_916,PRODUCTIVITY,4.4,1749746,2.5,10000,Free,2.99,Teen,Music,2024-09-12,6.0 and up,0
App_917,GAME,4.3,1570244,2.5,100000,Free,0.99,Everyone,Music,2024-02-18,4.1 and up,0
App_918,FINANCE,4.9,51717,2.5,100000,Free,0.99,Everyone,Music,2024-03-03,8.0 and up,0
App_919,HEALTH,3,280843,2.5,1000,Free,2.99,Mature 17+,Action,2024-11-06,8.0 and up,0
App_920,EDUCATION,3.9,3699110,2.5,10000,Free,1.99,Everyone,Education,2024-10-16,5.0 and up,0
App_921,ENTERTAINMENT,4.9,1088973,2.5,10000,Free,2.99,Everyone,Education,2024-04-14,4.1 and up,0
App_922,TOOLS,2.9,1877155,2.5,1000,Free,1.99,Teen,Music,2024-04-14,5.0 and up,0
App_923,PRODUCTIVITY,4.3,2283795,2.5,10000,Free,1.99,Everyone,Business,2024-11-20,6.0 and up,0
App_924,TOOLS,4,3994430,2.5,1000000,Free,4.99,Mature 17+,Action,2024-01-15,6.0 and up,0
App_925,PRODUCTIVITY,4,834884,2.5,1000,Free,0.99,Mature 17+,Business,2024-06-23,5.0 and up,0
App_926,LIFESTYLE,4.2,889503,2.5,1000000,Free,0.99,Mature 17+,Puzzle,2024-09-15,8.0 and up,0
App_927,PRODUCTIVITY,4.8,778809,2.5,10000,Paid,1.99,Everyone,Education,2024-07-29,4.1 and up,0
App_928,TOOLS,4.5,3533726,2.5,1000,Free,0.99,Teen,Education,2024-09-15,5.0 and up,0
App_929,PRODUCTIVITY,2.6,3507457,2.5,10000,Free,0,Mature 17+,Business,2024-04-11,5.0 and up,0
App_930,EDUCATION,4.6,879469,2.5,1000,Paid,1.99,Everyone,Action,2024-09-16,6.0 and up,0
App_931,LIFESTYLE,3.1,2181543,2.5,10000,Free,0.99,Mature 17+,Education,2024-12-09,8.0 and up,0
App_932,PRODUCTIVITY,3.4,1822754,2.5,1000000,Free,0,Mature 17+,Business,2024-06-07,4.1 and up,0
App_933,FINANCE,3.7,2291146,2.5,1000000,Free,4.99,Teen,Health,2024-02-14,5.0 and up,0
App_934,BUSINESS,3.7,3641654,2.5,10000,Paid,0.99,Mature 17+,Health,2024-10-27,4.1 and up,0
App_935,HEALTH,3.6,3843149,2.5,1000,Free,0,Teen,Tools,2024-09-07,4.1 and up,0
App_936,BUSINESS,4.8,3093520,2.5,100000,Free,2.99,Everyone,Action,2024-11-26,5.0 and up,0
App_937,BUSINESS,4.3,4932410,2.5,1000000,Free,2.99,Mature 17+,Business,2024-06-13,4.1 and up,0
App_938,GAME,4.1,4185234,2.5,1000000,Paid,0,Everyone,Tools,2024-07-11,6.0 and up,0
App_939,EDUCATION,2.6,4447405,2.5,100000,Free,1.99,Everyone,Health,2024-01-09,8.0 and up,0
App_940,FINANCE,4.8,852060,2.5,10000,Free,1.99,Everyone,Action,2024-03-05,8.0 and up,0
App_941,ENTERTAINMENT,4.8,2361226,2.5,1000,Paid,0.99,Mature 17+,Tools,2024-10-08,8.0 and up,0
App_942,PRODUCTIVITY,4.5,2567597,2.5,10000,Free,2.99,Teen,Music,2024-06-29,6.0 and up,0
App_943,HEALTH,2.5,4795474,2.5,10000000,Free,1.99,Mature 17+,Action,2024-10-08,6.0 and up,0
App_944,LIFESTYLE,2.6,264247,2.5,1000000,Free,1.99,Everyone,Puzzle,2024-10-05,6.0 and up,0
App_945,FINANCE,3.1,4469363,2.5,10000000,Free,2.99,Teen,Music,2024-01-30,8.0 and up,0
App_946,TOOLS,2.8,4840361,2.5,1000000,Paid,4.99,Everyone,Tools,2024-09-22,4.1 and up,0
App_947,ENTERTAINMENT,3.5,2514729,2.5,1000000,Free,1.99,Teen,Business,2024-11-23,6.0 and up,0
App_948,GAME,4.8,1908921,2.5,10000000,Free,0,Mature 17+,Music,2024-08-04,5.0 and up,1
App_949,GAME,3.7,4002991,2.5,10000000,Free,0.99,Teen,Music,2024-11-15,6.0 and up,0
App_950,FINANCE,2.5,1419930,2.5,10000,Free,1.99,Mature 17+,Tools,2024-04-14,5.0 and up,0
App_951,BUSINESS,3.2,2179451,2.5,10000000,Paid,1.99,Everyone,Business,2024-07-02,8.0 and up,0
App_952,TOOLS,2.6,2737956,2.5,10000,Free,4.99,Teen,Business,2024-11-25,5.0 and up,0
App_953,GAME,2.6,3748539,2.5,10000,Free,0,Everyone,Health,2024-05-27,6.0 and up,0
App_954,HEALTH,3.2,3558828,2.5,10000,Free,0.99,Teen,Puzzle,2024-04-14,6.0 and up,0
App_955,GAME,3.2,1449476,2.5,1000000,Paid,1.99,Mature 17+,Business,2024-02-16,4.1 and up,0
App_956,LIFESTYLE,4.5,1361246,2.5,1000000,Free,0.99,Teen,Education,2024-03-27,8.0 and up,1
App_957,PRODUCTIVITY,4.9,2088072,2.5,10000000,Free,2.99,Teen,Education,2024-11-04,5.0 and up,1
App_958,GAME,3.4,2356642,2.5,1000000,Free,1.99,Mature 17+,Puzzle,2024-05-08,8.0 and up,0
App_959,LIFESTYLE,3.6,1834917,2.5,10000000,Free,1.99,Mature 17+,Action,2024-09-14,6.0 and up,0
